Date,Open,High,Low,Close,Volume
3-Jan-00,111.77,124.00,108.96,111.58,9076280
1-Dec-99,101.95,121.39,101.64,107.22,7343740
1-Nov-99,97.91,109.21,89.46,102.44,10524366
1-Oct-99,120.28,122.51,88.47,97.66,15068947
1-Sep-99,124.87,136.87,118.90,120.28,7380161
2-Aug-99,123.26,128.85,116.86,123.81,6115295
1-Jul-99,129.22,138.36,121.89,124.94,6530133
1-Jun-99,112.94,131.21,108.78,128.48,6336504
3-May-99,103.38,122.26,102.54,115.31,6051805
1-Apr-99,88.12,106.98,81.01,103.97,6583766
1-Mar-99,84.24,92.41,81.51,88.09,5145000
1-Feb-99,91.70,91.70,80.39,84.37,5737100
4-Jan-99,91.95,99.03,86.23,91.08,6760915
1-Dec-98,81.26,94.40,80.64,91.64,3318422
2-Nov-98,73.78,84.77,72.44,82.07,3583420
1-Oct-98,62.16,74.46,58.05,73.80,5824268
1-Sep-98,56.16,67.69,55.04,63.86,4755766
3-Aug-98,66.60,67.04,55.97,55.97,4818780
1-Jul-98,57.65,68.65,56.04,65.85,4247795
1-Jun-98,58.33,59.64,52.68,57.06,3920518
1-May-98,57.62,64.27,57.40,58.40,3939185
1-Apr-98,51.62,59.64,51.35,57.59,4362123
2-Mar-98,51.78,53.03,47.65,51.62,3782831
2-Feb-98,49.70,52.62,48.46,51.91,3904115
2-Jan-98,51.94,53.86,47.52,49.08,5301550
1-Dec-97,54.67,56.41,47.90,52.00,4429600
3-Nov-97,49.26,54.64,47.34,54.42,3961136
1-Oct-97,52.74,53.30,44.04,48.95,5180986
2-Sep-97,50.38,53.40,47.77,52.68,4368238
1-Aug-97,52.43,54.39,49.55,50.38,3887957
1-Jul-97,44.85,53.89,44.79,52.56,4896409
2-Jun-97,43.61,46.59,40.63,44.85,4148385
1-May-97,39.88,45.66,39.61,42.99,4090123
1-Apr-97,34.04,40.04,31.59,39.88,3921368
3-Mar-97,35.72,37.21,32.30,34.11,3680675
3-Feb-97,39.11,39.11,34.08,35.72,4239105
2-Jan-97,38.21,42.28,36.03,38.98,4853022
2-Dec-96,39.67,41.25,36.59,37.65,3304142
1-Nov-96,32.03,39.95,31.59,39.61,3671800
1-Oct-96,30.81,33.64,30.60,32.06,2669539
3-Sep-96,28.14,31.78,27.97,30.94,2762160
1-Aug-96,26.84,28.76,26.65,28.42,2208109
1-Jul-96,24.66,27.05,22.15,26.71,3596709
3-Jun-96,26.43,26.49,23.89,24.60,3024885
1-May-96,26.78,27.96,25.75,26.53,2667218
1-Apr-96,27.86,30.04,25.69,26.78,4528452
1-Mar-96,30.22,31.19,26.74,27.65,4087666
1-Feb-96,27.02,32.03,26.87,30.47,4636360
2-Jan-96,22.71,27.30,20.66,26.96,5183172
1-Dec-95,24.10,24.17,21.81,22.71,3155515
1-Nov-95,24.17,25.44,23.11,24.01,2775261
2-Oct-95,23.61,24.66,22.15,24.17,3899931
1-Sep-95,25.53,25.97,22.77,23.48,4997535
1-Aug-95,27.12,28.48,24.51,25.69,3152073
