Date,Open,High,Low,Close,Volume
5-Aug-02,67.53,67.94,65.46,65.60,7126900
2-Aug-02,67.80,67.82,66.72,67.47,6915000
1-Aug-02,69.98,70.28,66.82,67.84,8832000
31-Jul-02,70.33,71.17,68.70,69.98,12718600
30-Jul-02,70.08,72.27,69.60,71.36,10138600
29-Jul-02,69.95,70.97,67.59,70.75,11919300
26-Jul-02,68.34,69.05,65.37,66.00,11576400
25-Jul-02,68.49,69.58,66.90,68.94,10989800
24-Jul-02,65.61,69.58,65.31,69.12,13804500
23-Jul-02,67.84,69.58,66.26,66.65,12766700
22-Jul-02,70.82,71.76,67.90,68.09,14866900
19-Jul-02,70.54,72.27,69.58,71.57,11612900
18-Jul-02,70.08,73.76,69.58,71.62,15310800
17-Jul-02,70.58,71.17,69.20,70.27,11537300
16-Jul-02,69.09,70.96,68.07,68.60,10486800
15-Jul-02,67.99,70.58,66.20,70.58,10420900
12-Jul-02,69.58,71.31,68.39,68.80,8572200
11-Jul-02,67.59,69.33,67.15,69.00,11026400
10-Jul-02,70.18,70.82,68.12,68.35,10073400
9-Jul-02,70.97,71.82,69.04,69.25,11165600
8-Jul-02,72.56,73.04,70.61,70.87,9488100
5-Jul-02,72.02,73.46,71.57,73.06,5243000
3-Jul-02,67.54,70.29,67.46,70.09,8469900
2-Jul-02,67.44,68.99,67.30,68.17,12012900
1-Jul-02,71.58,71.98,66.76,67.20,12055900
28-Jun-02,70.92,73.18,70.82,71.57,10945600
27-Jun-02,70.77,71.72,68.69,71.47,10610100
26-Jun-02,65.71,70.17,65.71,69.63,11544000
25-Jun-02,69.88,71.02,68.00,68.19,8554800
24-Jun-02,66.85,71.06,66.85,69.28,14687700
21-Jun-02,69.58,70.57,67.78,68.34,15542600
20-Jun-02,73.56,73.65,71.00,71.15,11116900
19-Jun-02,73.76,74.75,72.81,72.91,9455400
18-Jun-02,75.15,76.44,75.02,75.49,7242000
17-Jun-02,75.72,77.29,74.71,76.68,7775800
14-Jun-02,73.76,76.31,72.81,75.71,8592000
13-Jun-02,75.00,76.94,74.85,75.15,8909600
12-Jun-02,74.95,75.50,72.81,74.20,13296100
11-Jun-02,77.38,77.78,74.75,75.04,7953400
10-Jun-02,77.29,78.33,76.14,76.34,7075800
7-Jun-02,78.01,78.38,76.54,77.83,9309400
6-Jun-02,80.07,80.47,78.42,79.18,5540600
5-Jun-02,79.17,80.23,78.64,80.07,7172100
4-Jun-02,77.64,79.17,77.14,78.84,7273200
3-Jun-02,80.27,80.43,77.53,77.64,8383600
31-May-02,81.56,81.56,79.92,79.97,5126200
30-May-02,80.12,81.76,79.74,81.76,7374100
29-May-02,81.01,81.51,80.52,81.11,4519500
28-May-02,82.31,82.61,81.20,81.59,4552100
24-May-02,83.15,83.25,82.13,82.60,4122000
23-May-02,83.75,84.54,82.03,83.85,6865600
22-May-02,83.26,83.89,82.25,83.50,5040700
21-May-02,83.91,84.49,82.80,82.95,4454000
20-May-02,84.94,84.95,83.43,83.95,4530300
17-May-02,85.73,85.88,84.49,85.18,5874800
16-May-02,83.70,85.49,82.90,84.94,6768300
15-May-02,84.09,85.97,83.55,84.00,8552300
14-May-02,84.00,84.97,81.70,84.97,9624700
13-May-02,79.77,81.80,79.03,81.70,6527600
10-May-02,79.47,80.02,78.78,79.20,7386300
9-May-02,81.41,82.50,78.53,79.45,10130100
8-May-02,77.73,82.31,77.73,81.96,12779700
7-May-02,76.43,77.04,75.47,76.04,17418700
6-May-02,81.21,81.38,75.55,75.55,13648400
3-May-02,82.60,83.00,80.63,81.29,8656300
2-May-02,83.25,84.29,82.63,83.36,6582900
1-May-02,83.35,84.14,81.18,83.80,12203800
30-Apr-02,83.41,84.72,83.03,83.26,8883900
29-Apr-02,84.20,84.59,83.05,83.39,6535600
26-Apr-02,86.18,86.44,84.19,84.20,6684200
25-Apr-02,85.54,86.40,85.26,86.19,6870000
24-Apr-02,87.67,87.72,85.75,85.98,6520500
23-Apr-02,87.82,88.55,86.72,86.81,5144100
22-Apr-02,88.42,88.42,86.84,87.40,6757700
19-Apr-02,89.36,89.49,87.08,88.47,9273200
18-Apr-02,86.45,88.57,86.38,88.42,14763500
17-Apr-02,86.53,86.68,83.50,84.30,11019500
16-Apr-02,85.83,86.33,85.07,85.68,7933100
15-Apr-02,85.98,86.08,84.19,84.84,8871600
12-Apr-02,87.04,87.43,83.90,85.09,15819300
11-Apr-02,87.52,87.98,82.84,83.69,23343700
10-Apr-02,87.92,89.41,87.67,88.48,13143900
9-Apr-02,87.97,87.99,86.58,87.22,17383600
8-Apr-02,86.98,88.06,84.84,86.89,41207300
5-Apr-02,100.24,100.64,96.67,96.67,9801800
4-Apr-02,99.36,100.54,98.91,100.24,5928500
3-Apr-02,100.79,100.89,98.31,99.36,7649100
2-Apr-02,101.39,101.40,99.91,100.35,7382200
1-Apr-02,103.38,103.38,101.79,102.25,5587000
28-Mar-02,102.93,104.51,102.77,103.38,5347500
27-Mar-02,103.13,103.17,101.89,102.77,5602400
26-Mar-02,102.95,105.07,101.69,102.29,8144000
25-Mar-02,105.17,106.02,102.88,102.94,6277900
22-Mar-02,105.86,106.06,104.44,104.97,5507900
21-Mar-02,105.07,106.14,104.07,106.14,5113100
20-Mar-02,106.26,106.26,104.86,104.87,4844100
19-Mar-02,106.21,107.40,105.85,106.85,4614800
18-Mar-02,106.46,107.99,105.60,105.71,5301200
15-Mar-02,105.91,106.81,104.96,106.15,10864100
14-Mar-02,106.38,107.31,105.95,105.96,5335500
13-Mar-02,107.65,108.00,106.06,106.54,6409200
12-Mar-02,104.89,108.20,104.88,107.85,11059300
11-Mar-02,103.73,105.34,102.98,104.61,8639100
8-Mar-02,104.19,106.70,104.19,104.46,10726400
7-Mar-02,106.66,106.86,102.62,103.09,10971900
6-Mar-02,104.52,106.45,104.12,105.67,7687400
5-Mar-02,103.63,105.86,103.54,105.04,7562100
4-Mar-02,102.73,105.89,102.51,105.27,10767700
1-Mar-02,98.01,102.48,97.91,102.40,10492900
28-Feb-02,97.90,99.00,97.24,97.53,7939000
27-Feb-02,97.51,99.71,96.12,97.25,11978700
26-Feb-02,98.41,98.60,95.42,96.57,11634500
25-Feb-02,97.86,98.66,96.54,97.71,9902800
22-Feb-02,95.80,98.61,95.19,97.86,10471600
21-Feb-02,98.16,99.10,95.44,95.80,10131700
20-Feb-02,98.94,99.40,96.42,98.72,14525200
19-Feb-02,100.89,101.19,98.27,100.69,13395900
15-Feb-02,104.17,104.17,101.09,102.28,18204600
14-Feb-02,108.35,108.50,106.56,107.25,5816300
13-Feb-02,106.06,107.83,105.49,107.42,5086900
12-Feb-02,106.11,107.25,105.43,105.93,4559800
11-Feb-02,104.37,107.05,103.89,106.74,6271900
8-Feb-02,102.38,105.09,102.00,104.36,8339400
7-Feb-02,106.00,106.36,103.24,103.29,7253800
6-Feb-02,106.06,107.18,104.70,105.99,6669800
5-Feb-02,105.61,107.85,105.37,105.66,6737700
4-Feb-02,107.35,107.35,105.36,106.16,6601900
1-Feb-02,107.00,108.65,106.00,107.35,6799500
31-Jan-02,105.76,107.33,103.83,107.25,9877000
30-Jan-02,103.63,105.12,100.40,104.92,17713300
29-Jan-02,107.50,107.91,101.80,102.38,14509400
28-Jan-02,108.85,109.55,106.42,107.50,7092900
25-Jan-02,107.85,110.03,107.45,108.63,6761800
24-Jan-02,108.15,109.07,106.43,108.07,8581500
23-Jan-02,110.14,110.58,106.36,107.25,12556700
22-Jan-02,113.57,113.58,109.67,109.84,10130400
18-Jan-02,113.57,114.21,112.14,113.57,18440200
17-Jan-02,119.13,119.83,116.56,119.18,11153700
16-Jan-02,117.29,118.04,116.55,116.70,5366300
15-Jan-02,117.34,118.98,117.02,118.14,5647900
14-Jan-02,119.28,119.37,116.40,117.34,10026700
11-Jan-02,120.77,121.45,119.56,119.59,4797800
10-Jan-02,123.01,123.26,120.69,121.41,8926300
9-Jan-02,123.95,125.63,123.41,123.75,6839900
8-Jan-02,123.51,124.45,122.99,123.95,5311800
7-Jan-02,124.25,125.44,122.96,123.31,5939600
4-Jan-02,123.31,124.85,123.24,124.85,8405200
3-Jan-02,120.77,123.48,119.53,122.92,8621700
2-Jan-02,119.88,120.77,119.08,120.77,6862800
31-Dec-01,122.02,122.50,120.23,120.24,3512700
28-Dec-01,122.76,123.14,121.62,122.17,4213900
27-Dec-01,122.02,123.19,121.91,122.76,3826200
26-Dec-01,121.27,122.96,121.08,121.67,3755700
24-Dec-01,121.32,121.75,120.38,120.72,1654400
21-Dec-01,121.97,122.76,120.98,121.27,8659100
20-Dec-01,123.15,123.26,121.42,121.97,6344800
19-Dec-01,121.17,123.95,120.29,123.15,8053900
18-Dec-01,120.78,122.24,120.62,121.47,5596200
17-Dec-01,119.43,121.41,119.43,120.61,6205100
14-Dec-01,120.08,120.75,118.70,120.38,7036000
13-Dec-01,120.82,121.57,119.40,119.53,8061000
12-Dec-01,120.40,122.47,119.34,122.46,7977900
11-Dec-01,119.68,122.01,119.08,120.77,7793200
10-Dec-01,119.28,120.28,118.70,118.94,5570900
7-Dec-01,118.79,120.28,118.04,119.68,6889200
6-Dec-01,119.78,120.97,119.08,119.42,11225700
5-Dec-01,116.15,121.25,115.95,120.67,14646200
4-Dec-01,113.62,116.02,112.70,115.94,6585900
3-Dec-01,114.11,114.16,112.53,113.45,5785800
30-Nov-01,113.75,115.25,113.12,114.90,5597800
29-Nov-01,112.22,113.86,111.14,113.75,6128700
28-Nov-01,113.42,113.70,111.43,111.48,6161200
27-Nov-01,115.56,115.61,113.39,113.52,6894100
26-Nov-01,115.21,115.70,114.51,115.64,4854300
23-Nov-01,113.61,114.68,113.04,114.66,1714000
21-Nov-01,114.26,114.56,112.37,113.66,4184700
20-Nov-01,113.67,116.10,113.57,114.75,6452200
19-Nov-01,114.01,115.11,113.09,114.31,4931300
16-Nov-01,114.31,114.31,111.88,113.82,6661500
15-Nov-01,113.42,115.64,113.16,114.06,7013800
14-Nov-01,116.00,116.15,112.65,113.67,8091700
13-Nov-01,115.01,116.30,115.01,116.00,9216700
12-Nov-01,112.32,114.21,111.38,114.17,5608400
9-Nov-01,112.42,114.21,112.42,113.40,5045900
8-Nov-01,113.28,114.87,112.93,113.13,7991200
7-Nov-01,112.37,114.51,112.35,113.17,10129700
6-Nov-01,108.94,114.11,108.35,112.93,8509700
5-Nov-01,109.29,109.93,108.43,109.31,5708500
2-Nov-01,108.50,109.64,108.12,108.85,6216900
1-Nov-01,106.61,109.51,106.26,109.23,8024000
31-Oct-01,108.94,110.46,107.42,107.42,7177700
30-Oct-01,107.15,109.09,107.12,108.00,8625100
29-Oct-01,109.84,110.04,107.97,107.97,7072800
26-Oct-01,109.34,111.43,108.96,110.50,10142500
25-Oct-01,107.40,110.19,106.11,110.00,9683400
24-Oct-01,105.86,108.10,105.46,107.92,8293200
23-Oct-01,105.12,106.05,103.93,105.18,7429300
22-Oct-01,102.04,105.15,101.29,104.62,7623900
19-Oct-01,101.04,102.13,99.47,102.04,11771900
18-Oct-01,102.43,103.13,100.18,100.65,10694900
17-Oct-01,105.66,106.06,102.29,102.29,18920500
16-Oct-01,101.26,102.38,99.06,101.24,11946000
15-Oct-01,99.25,102.15,99.25,101.39,10204200
12-Oct-01,98.11,100.40,97.41,100.24,11501200
11-Oct-01,97.12,98.81,95.92,98.81,11501600
10-Oct-01,94.43,96.72,94.33,96.67,10636900
9-Oct-01,97.91,97.91,96.18,96.56,7525300
8-Oct-01,97.44,98.41,96.17,97.91,7093400
5-Oct-01,96.07,97.86,94.80,97.43,9708200
4-Oct-01,96.57,98.29,96.22,96.73,9785100
3-Oct-01,92.34,97.04,91.85,96.37,11117000
2-Oct-01,91.75,93.34,91.55,93.21,7221200
1-Oct-01,91.17,92.92,90.79,92.16,8676200
28-Sep-01,89.66,92.16,89.36,91.17,11077200
27-Sep-01,90.75,90.95,86.97,89.46,13172300
26-Sep-01,93.89,93.89,89.76,90.75,13783100
25-Sep-01,93.54,95.43,92.85,93.89,12575100
24-Sep-01,91.25,94.97,91.25,94.23,11201800
21-Sep-01,90.06,92.94,88.96,89.96,18364700
20-Sep-01,93.54,95.18,92.29,92.84,15182900
19-Sep-01,95.82,96.27,91.90,95.43,14883500
18-Sep-01,93.44,96.17,93.12,95.82,12305000
17-Sep-01,93.34,95.29,92.00,92.78,15132800
10-Sep-01,95.43,96.82,95.02,95.89,10311500
7-Sep-01,97.31,97.56,95.43,96.01,10507000
6-Sep-01,100.08,100.08,97.07,97.41,9043100
5-Sep-01,100.89,102.21,99.01,99.75,11880700
4-Sep-01,99.55,102.51,98.70,100.88,9891800
31-Aug-01,100.40,100.75,98.65,99.35,8126600
30-Aug-01,102.14,102.78,98.27,99.76,15015500
29-Aug-01,105.12,105.27,103.20,103.51,4840300
28-Aug-01,106.26,106.53,104.24,104.32,5808100
27-Aug-01,106.35,107.55,106.00,106.22,4540900
24-Aug-01,103.33,107.15,102.79,106.35,7711900
23-Aug-01,103.38,104.07,102.38,102.38,5474300
22-Aug-01,101.89,103.42,101.15,103.34,8029000
21-Aug-01,103.23,104.34,100.79,101.28,6515900
20-Aug-01,104.05,104.37,102.18,103.48,5612700
17-Aug-01,104.86,104.86,103.28,103.96,7006200
16-Aug-01,103.58,105.39,103.04,105.12,6215200
15-Aug-01,105.71,105.95,104.38,104.38,4712900
14-Aug-01,105.86,106.21,104.77,105.57,5730200
13-Aug-01,104.37,106.00,104.02,105.23,6024400
10-Aug-01,103.23,104.32,102.19,104.32,5254800
9-Aug-01,103.08,103.92,102.09,103.46,6763200
8-Aug-01,104.37,105.47,103.48,103.57,6398000
7-Aug-01,105.17,106.73,104.63,105.61,4029300
6-Aug-01,106.61,106.73,105.16,105.87,4176800
3-Aug-01,107.15,109.43,106.46,107.53,3704100
2-Aug-01,107.85,108.82,106.57,108.15,5675100
1-Aug-01,104.72,107.85,104.68,106.42,6036100
31-Jul-01,105.27,106.36,104.52,104.58,5603000
30-Jul-01,104.27,105.61,104.13,105.22,4030800
27-Jul-01,104.12,105.32,103.49,104.07,4346500
26-Jul-01,104.12,105.37,102.31,105.37,8428700
25-Jul-01,103.88,105.07,102.12,104.26,6247600
24-Jul-01,104.22,105.51,103.17,103.89,7299800
23-Jul-01,105.07,106.31,104.67,105.22,6315700
20-Jul-01,102.78,105.07,102.41,105.07,8991700
19-Jul-01,104.97,105.37,102.48,103.38,13644500
18-Jul-01,105.46,106.96,102.58,103.66,11670300
17-Jul-01,105.46,107.93,104.12,107.88,8662400
16-Jul-01,107.88,108.73,106.64,107.18,5330100
13-Jul-01,105.51,108.65,105.47,107.88,7841800
12-Jul-01,105.27,107.15,104.99,106.61,8766400
11-Jul-01,100.99,103.51,100.95,103.23,8895400
10-Jul-01,104.10,104.77,100.99,101.35,10266600
9-Jul-01,105.86,106.31,103.03,104.09,9312600
6-Jul-01,110.24,110.24,105.18,105.86,11704600
5-Jul-01,111.93,112.58,111.12,111.43,4419000
3-Jul-01,113.42,113.51,112.09,112.30,3325800
2-Jul-01,112.82,114.71,112.28,113.67,5913100
29-Jun-01,114.91,115.95,112.32,112.82,9477400
28-Jun-01,113.12,116.25,113.07,114.41,8181000
27-Jun-01,112.42,113.50,111.78,112.84,4814100
26-Jun-01,110.58,113.37,110.44,112.36,7081900
25-Jun-01,113.07,114.21,111.11,111.98,5675900
22-Jun-01,111.93,113.75,111.83,112.19,5607200
21-Jun-01,111.48,114.01,110.69,111.93,8155800
20-Jun-01,112.82,114.30,111.09,112.41,8828300
19-Jun-01,115.57,116.55,113.88,114.15,6152800
18-Jun-01,113.30,114.75,112.63,113.59,5182800
15-Jun-01,114.41,114.76,112.70,112.92,12470100
14-Jun-01,114.91,115.39,113.31,115.06,7502500
13-Jun-01,116.55,117.76,115.83,115.84,5703200
12-Jun-01,116.05,117.10,114.86,116.55,7301500
11-Jun-01,115.60,117.43,115.41,116.66,6542700
8-Jun-01,116.80,116.80,114.91,115.41,3099100
7-Jun-01,116.30,117.54,116.30,116.55,6423700
6-Jun-01,116.90,118.29,115.80,116.80,9624200
5-Jun-01,112.96,116.90,112.88,116.27,6154400
4-Jun-01,112.57,114.06,112.18,112.96,3812200
1-Jun-01,111.83,112.92,111.23,112.21,5138900
31-May-01,111.98,113.18,110.97,111.13,6724100
30-May-01,113.32,113.42,111.33,111.98,9598700
29-May-01,116.65,116.89,114.39,114.58,5818000
25-May-01,118.81,119.18,117.06,117.10,5629100
24-May-01,116.80,118.89,116.80,118.89,7726400
23-May-01,117.10,118.24,116.40,116.70,6402600
22-May-01,118.98,118.98,116.55,117.30,6005300
21-May-01,117.25,119.18,116.85,118.33,8409400
18-May-01,114.38,116.98,114.21,116.74,6714900
17-May-01,115.11,116.39,114.36,114.38,6887700
16-May-01,111.83,115.11,111.53,115.11,7796700
15-May-01,112.82,113.47,111.83,112.90,5873400
14-May-01,110.54,112.50,110.34,111.89,5254800
11-May-01,113.07,113.47,110.30,111.14,8390200
10-May-01,117.79,118.19,114.51,114.51,7993900
9-May-01,115.50,117.47,114.61,116.28,7680200
8-May-01,116.55,117.05,114.81,117.00,7605800
7-May-01,115.50,116.55,114.31,115.21,6088600
4-May-01,111.33,115.17,110.54,115.17,8681400
3-May-01,113.91,114.41,111.68,113.02,6578000
2-May-01,117.59,118.24,113.06,114.71,9706200
1-May-01,115.16,117.94,114.21,117.80,7790800
30-Apr-01,115.70,117.34,114.03,114.45,7357200
27-Apr-01,116.10,116.20,113.86,115.50,7390600
26-Apr-01,114.26,116.00,113.00,113.06,7346100
25-Apr-01,111.33,114.16,111.32,114.16,6858500
24-Apr-01,112.72,114.06,111.63,112.00,8742000
23-Apr-01,113.33,113.37,111.01,111.33,8537500
20-Apr-01,113.67,115.70,113.07,114.14,12759100
19-Apr-01,111.33,115.21,109.79,113.79,25822400
18-Apr-01,102.38,109.34,101.69,105.86,19814300
17-Apr-01,96.42,99.28,96.42,99.10,9957300
16-Apr-01,95.62,99.29,94.63,96.17,9188500
12-Apr-01,95.82,96.92,94.58,95.62,9390100
11-Apr-01,100.89,101.33,95.23,96.85,11498400
10-Apr-01,96.42,99.30,95.98,98.46,10499400
9-Apr-01,97.91,98.15,93.24,95.43,9486600
6-Apr-01,97.41,99.40,95.82,97.36,13424200
5-Apr-01,95.23,99.40,94.96,97.62,12506100
4-Apr-01,89.91,93.49,89.51,91.45,13515600
3-Apr-01,94.03,94.08,89.56,89.85,13330000
2-Apr-01,96.87,97.51,93.02,94.09,8787000
30-Mar-01,95.92,96.98,94.57,95.60,9461300
29-Mar-01,93.89,96.49,93.70,94.47,10553700
28-Mar-01,97.31,97.86,93.69,93.85,11890500
27-Mar-01,93.44,99.40,93.41,98.90,11851200
26-Mar-01,94.68,95.09,93.19,94.83,8581200
23-Mar-01,92.94,94.42,89.75,92.95,12233600
22-Mar-01,88.59,90.46,87.13,88.57,13328200
21-Mar-01,87.92,91.05,87.23,88.55,11013000
20-Mar-01,91.05,91.48,87.57,87.77,10101100
19-Mar-01,90.46,92.24,88.67,92.05,10235500
16-Mar-01,93.34,93.34,87.67,89.56,20029400
15-Mar-01,95.43,97.28,94.60,94.99,8420000
14-Mar-01,94.83,98.31,92.78,94.39,14246600
13-Mar-01,94.53,97.85,93.64,97.80,12127900
12-Mar-01,97.31,97.81,94.45,94.92,14494800
9-Mar-01,104.37,104.38,97.31,98.70,16688100
8-Mar-01,106.53,106.70,104.74,105.83,6793600
7-Mar-01,106.81,107.60,105.03,106.91,7788900
6-Mar-01,105.61,107.75,104.62,105.37,8120000
5-Mar-01,102.19,104.97,102.03,104.28,6743900
